Date,Symbol,Company,Open,High,Low,Close,Volume
2023-10-26 00:00:00-04:00,AAPL,Apple Inc.,168.0964590692853,169.09299056011605,163.45918215856796,164.66290283203125,70625300
2023-10-27 00:00:00-04:00,AAPL,Apple Inc.,164.68267291441106,166.70531969794123,164.60373866788856,165.97518920898438,58499100
2023-10-30 00:00:00-04:00,AAPL,Apple Inc.,166.76447575317525,168.88577853365425,166.61646843152695,168.01751708984375,51131000
2023-10-31 00:00:00-04:00,AAPL,Apple Inc.,167.09008588386948,168.61938959873203,165.6594236135805,168.4911346435547,44846000
2023-11-01 00:00:00-04:00,AAPL,Apple Inc.,168.71806981976965,171.90496247869652,167.849808268541,171.6484375,56934900
2023-11-02 00:00:00-04:00,AAPL,Apple Inc.,173.17776232760195,175.40759814141026,173.118565411641,175.20040893554688,77334800
2023-11-03 00:00:00-04:00,AAPL,Apple Inc.,171.91485064572058,174.46042350768224,171.0367278993792,174.2926788330078,79829200
2023-11-06 00:00:00-05:00,AAPL,Apple Inc.,174.02625271257716,177.03553909275448,173.85852313161243,176.8382110595703,63841300
2023-11-07 00:00:00-05:00,AAPL,Apple Inc.,176.7888772337267,180.00538292517788,176.5816880659098,179.39366149902344,70530000
2023-11-08 00:00:00-05:00,AAPL,Apple Inc.,179.91661457451394,181.00192645947115,179.16674685036813,180.44940185546875,49340300
2023-11-09 00:00:00-05:00,AAPL,Apple Inc.,180.51844768984608,181.6629563158929,179.38378514108624,179.9757843017578,53763500
2023-11-10 00:00:00-05:00,AAPL,Apple Inc.,181.75415237279827,184.32284238950194,181.31944959381738,184.15487670898438,66133400
2023-11-13 00:00:00-05:00,AAPL,Apple Inc.,183.58186108306094,183.7893232540613,181.9912524470517,182.5741424560547,43627500
2023-11-14 00:00:00-05:00,AAPL,Apple Inc.,185.43920547847273,185.8442707665973,184.05607409829287,185.18234252929688,60108400
2023-11-15 00:00:00-05:00,AAPL,Apple Inc.,185.5874067506803,187.21752694473682,185.51824264456812,185.74546813964844,53790500
2023-11-16 00:00:00-05:00,AAPL,Apple Inc.,187.2866746678448,188.6599317940755,186.37774261703024,187.42498779296875,54412900
2023-11-17 00:00:00-05:00,AAPL,Apple Inc.,187.95848017105547,188.08691917335904,186.29872264128753,187.4052276611328,50922700
2023-11-20 00:00:00-05:00,AAPL,Apple Inc.,187.6028350817968,189.59850904887813,187.592960955599,189.14404296875,46505100
2023-11-21 00:00:00-05:00,AAPL,Apple Inc.,189.10454089065857,189.21321658430173,187.454657232623,188.34381103515625,38134500
2023-11-22 00:00:00-05:00,AAPL,Apple Inc.,189.18351601571032,190.60615861015532,188.53146207138292,189.00567626953125,39617700
2023-11-24 00:00:00-05:00,AAPL,Apple Inc.,188.57100791556658,188.60064536615056,186.970525284031,187.68185424804688,24048300
2023-11-27 00:00:00-05:00,AAPL,Apple Inc.,187.63246733233092,188.37343380166539,186.6247487130357,187.5040283203125,40552600
2023-11-28 00:00:00-05:00,AAPL,Apple Inc.,187.49414676130317,188.77849160556613,187.11871894105684,188.10667419433594,38415400
2023-11-29 00:00:00-05:00,AAPL,Apple Inc.,188.60063575450744,189.77630481775705,186.69388951411068,187.0890655517578,43014200
2023-11-30 00:00:00-05:00,AAPL,Apple Inc.,187.55341843722022,188.02764780463457,185.92329832735996,187.66209411621094,48794400
2023-12-01 00:00:00-05:00,AAPL,Apple Inc.,188.0375263099119,189.25270705783993,186.95076949469112,188.9365692138672,45704800
2023-12-04 00:00:00-05:00,AAPL,Apple Inc.,187.69172432124148,187.7608884211111,185.19219887595256,187.14834594726562,43389500
2023-12-05 00:00:00-05:00,AAPL,Apple Inc.,187.91895861640964,192.0584780958342,187.88930609245244,191.0902862548828,66628400
2023-12-06 00:00:00-05:00,AAPL,Apple Inc.,192.10787423934497,192.41413792119363,189.79606282635905,190.0035400390625,41089700
2023-12-07 00:00:00-05:00,AAPL,Apple Inc.,191.29777821822415,192.6512720749557,191.2582515665674,191.93006896972656,47477700
2023-12-08 00:00:00-05:00,AAPL,Apple Inc.,191.86091528323507,193.629363703371,191.33730018286,193.3527374267578,53406400
2023-12-11 00:00:00-05:00,AAPL,Apple Inc.,190.78404615931,191.15947399253523,189.11439931154695,190.8531951904297,60943700
2023-12-12 00:00:00-05:00,AAPL,Apple Inc.,190.75440470261375,192.3746507369947,189.4107849369075,192.36477661132812,52696900
2023-12-13 00:00:00-05:00,AAPL,Apple Inc.,192.74016578029781,195.6151188726379,192.50306619330016,195.5756072998047,70404200
2023-12-14 00:00:00-05:00,AAPL,Apple Inc.,195.63488831127654,197.2156075489979,193.79729107961322,195.7238006591797,66831600
2023-12-15 00:00:00-05:00,AAPL,Apple Inc.,195.1508114803035,196.01032777733312,194.62719637119332,195.19033813476562,128538400
2023-12-18 00:00:00-05:00,AAPL,Apple Inc.,193.7281513997374,194.26165570440122,192.04863040265064,193.5305633544922,55751900
2023-12-19 00:00:00-05:00,AAPL,Apple Inc.,193.79731295132126,194.5777909959987,193.53056080250687,194.5679168701172,40714100
2023-12-20 00:00:00-05:00,AAPL,Apple Inc.,194.5283508193705,195.29895458209847,192.48329162597656,192.48329162597656,52242800
2023-12-21 00:00:00-05:00,AAPL,Apple Inc.,193.73800782299358,194.7061996333918,191.16931844438724,192.33509826660156,46482500
2023-12-22 00:00:00-05:00,AAPL,Apple Inc.,192.829067964765,193.05630849032943,190.6456956495467,191.2681121826172,37149600
2023-12-26 00:00:00-05:00,AAPL,Apple Inc.,191.27801448490152,191.55464074590694,190.5074106042434,190.72476196289062,28919300
2023-12-27 00:00:00-05:00,AAPL,Apple Inc.,190.17150836602553,191.16933772508392,188.78836199381533,190.82354736328125,48087700
2023-12-28 00:00:00-05:00,AAPL,Apple Inc.,191.80165040931152,192.3153914106068,190.8433325169925,191.24839782714844,34049900
2023-12-29 00:00:00-05:00,AAPL,Apple Inc.,191.56452296375952,192.0585006042798,189.4206618129017,190.21102905273438,42672100
2024-01-02 00:00:00-05:00,AAPL,Apple Inc.,184.89579853453512,186.1702691079172,181.6750702031571,183.40399169921875,82488700
2024-01-03 00:00:00-05:00,AAPL,Apple Inc.,182.00107849721155,183.64108748001073,181.22058557437447,182.0307159423828,58414500
2024-01-04 00:00:00-05:00,AAPL,Apple Inc.,179.95604798314233,180.88472835710988,178.70135563320858,179.7189483642578,71983600
2024-01-05 00:00:00-05:00,AAPL,Apple Inc.,179.79796753554595,180.5586821654936,177.99988188294327,178.99771118164062,62379700
2024-01-08 00:00:00-05:00,AAPL,Apple Inc.,179.89677561800764,183.36450834315934,179.313885613353,183.32498168945312,59144500
2024-01-09 00:00:00-05:00,AAPL,Apple Inc.,181.7047275700206,182.9199083051763,180.52905841182087,182.9100341796875,42841800
2024-01-10 00:00:00-05:00,AAPL,Apple Inc.,182.12955368013527,184.1548498527509,181.70472508990332,183.9473876953125,46792900
2024-01-11 00:00:00-05:00,AAPL,Apple Inc.,184.293153408918,184.7970202008086,181.40832608034748,183.35459899902344,49128400
2024-01-12 00:00:00-05:00,AAPL,Apple Inc.,183.81896194364214,184.49077939116623,182.95944565085554,183.68064880371094,40477800
2024-01-16 00:00:00-05:00,AAPL,Apple Inc.,179.96593271976667,182.04062970854807,178.7507369031224,181.41822814941406,65603000
2024-01-17 00:00:00-05:00,AAPL,Apple Inc.,179.08665457169852,180.72664884969066,178.12833676151584,180.4796600341797,47317400
2024-01-18 00:00:00-05:00,AAPL,Apple Inc.,183.8485869578717,186.86185345428623,183.59172402252184,186.35800170898438,78005800
2024-01-19 00:00:00-05:00,AAPL,Apple Inc.,187.04957995238564,189.63801803091337,186.5457281731689,189.25271606445312,68903000
2024-01-22 00:00:00-05:00,AAPL,Apple Inc.,189.9838116367789,192.97731505960866,189.94428498185601,191.55465698242188,60133900
2024-01-23 00:00:00-05:00,AAPL,Apple Inc.,192.67104017695664,193.39224330006388,191.49537099853464,192.8291015625,42355600
2024-01-24 00:00:00-05:00,AAPL,Apple Inc.,193.06618924735707,194.0146328029546,191.99919590043444,192.1572723388672,53631300
2024-01-25 00:00:00-05:00,AAPL,Apple Inc.,192.86863967517039,193.90599578100486,190.78405333725613,191.83128356933594,54822100
2024-01-26 00:00:00-05:00,AAPL,Apple Inc.,191.93006387634745,192.41415228379137,189.6281264159501,190.1023406982422,44594000
2024-01-29 00:00:00-05:00,AAPL,Apple Inc.,189.69728055859,189.88499446653958,187.29655655692048,189.420654296875,47145600
2024-01-30 00:00:00-05:00,AAPL,Apple Inc.,188.6401800108733,189.4898221386195,185.21197404804863,185.7751007080078,55859400
2024-01-31 00:00:00-05:00,AAPL,Apple Inc.,184.78712556686926,184.84641553917146,182.129538862794,182.17892456054688,55467800
2024-02-01 00:00:00-05:00,AAPL,Apple Inc.,181.77390231724044,184.69824158324056,181.6059517240919,184.6093292236328,64885400
2024-02-02 00:00:00-05:00,AAPL,Apple Inc.,177.69360884630905,185.0736348136651,177.09095561888776,183.61146545410156,102551700
2024-02-05 00:00:00-05:00,AAPL,Apple Inc.,185.88375846902116,186.97051518171523,183.60158444736317,185.41941833496094,69668800
2024-02-06 00:00:00-05:00,AAPL,Apple Inc.,184.60931480628852,187.02980210381148,184.5204024536245,187.01992797851562,43490800
2024-02-07 00:00:00-05:00,AAPL,Apple Inc.,188.3437817688575,188.74884702540382,186.33823388644547,187.12860107421875,53439000
2024-02-08 00:00:00-05:00,AAPL,Apple Inc.,187.1088621926835,187.25704946443747,185.0934399218184,186.0517578125,40962000
2024-02-09 00:00:00-05:00,AAPL,Apple Inc.,186.61559077121817,187.9411516715375,185.97260641439556,186.81344604492188,45155200
2024-02-12 00:00:00-05:00,AAPL,Apple Inc.,186.38803740610462,186.63534135369167,184.7756108376818,185.13172912597656,41781900
2024-02-13 00:00:00-05:00,AAPL,Apple Inc.,183.76663306878044,184.20189045877694,181.53099558275042,183.04449462890625,56529500
2024-02-14 00:00:00-05:00,AAPL,Apple Inc.,183.32148884677065,183.52921572281525,180.4725423642709,182.16409301757812,54630500
2024-02-15 00:00:00-05:00,AAPL,Apple Inc.,181.57057328309747,182.50043860227981,179.3943014199978,181.87722778320312,65434500
2024-02-16 00:00:00-05:00,AAPL,Apple Inc.,181.44197861733377,182.8565652037317,179.7108507918506,180.3439483642578,49752500
2024-02-20 00:00:00-05:00,AAPL,Apple Inc.,179.82958150821406,180.46267918496486,178.05889139634897,179.60206604003906,53665600
2024-02-21 00:00:00-05:00,AAPL,Apple Inc.,179.9779444437335,180.91769653606136,178.71174929095213,180.35385131835938,41371400
2024-02-22 00:00:00-05:00,AAPL,Apple Inc.,181.50134277124772,182.96539328132977,180.49235334512917,182.38174438476562,52292200
2024-02-23 00:00:00-05:00,AAPL,Apple Inc.,183.01485026342843,183.04452553646294,180.26483093781445,180.5517120361328,45119700
2024-02-26 00:00:00-05:00,AAPL,Apple Inc.,180.2746995194681,180.78908088671756,178.70183486744935,179.2063446044922,40867400
2024-02-27 00:00:00-05:00,AAPL,Apple Inc.,179.1470080612827,181.93658908973126,177.62360710096542,180.66050720214844,54318900
2024-02-28 00:00:00-05:00,AAPL,Apple Inc.,180.5417731107642,181.14519536218177,178.18744973320082,179.46353149414062,48953900
2024-02-29 00:00:00-05:00,AAPL,Apple Inc.,179.31517776545977,180.6011615069905,177.59393659501978,178.80078125,136682600
2024-03-01 00:00:00-05:00,AAPL,Apple Inc.,177.61370457626955,178.5831318593588,175.46710804516843,177.72251892089844,73563100
2024-03-04 00:00:00-05:00,AAPL,Apple Inc.,174.25038035125658,174.99229230011673,171.9158301484072,173.2117156982422,81510100
2024-03-05 00:00:00-05:00,AAPL,Apple Inc.,168.91849794898403,170.1846930657021,167.7907924514621,168.285400390625,95132400
2024-03-06 00:00:00-05:00,AAPL,Apple Inc.,169.2152850514215,169.39335177885377,166.8609461620447,167.29620361328125,68587700
2024-03-07 00:00:00-05:00,AAPL,Apple Inc.,167.32585131213037,168.88881413208614,166.67298033709926,167.17747497558594,71765100
2024-03-08 00:00:00-05:00,AAPL,Apple Inc.,167.1775154100546,171.8268279085278,167.118164861082,168.88885498046875,76267000
2024-03-11 00:00:00-04:00,AAPL,Apple Inc.,171.07500788792643,172.49948126334272,170.1946063009313,170.88705444335938,60139500
2024-03-12 00:00:00-04:00,AAPL,Apple Inc.,171.28272310113206,172.15323790323208,169.16580172767317,171.3618621826172,59825400
2024-03-13 00:00:00-04:00,AAPL,Apple Inc.,170.90685960163916,171.32232852748163,168.9185256992457,169.2845458984375,52488700
2024-03-14 00:00:00-04:00,AAPL,Apple Inc.,171.04531257693264,172.43020869953008,170.1945863604126,171.13433837890625,72913500
2024-03-15 00:00:00-04:00,AAPL,Apple Inc.,169.3241083834579,170.7584686279297,168.45359343487303,170.7584686279297,121752700
2024-03-18 00:00:00-04:00,AAPL,Apple Inc.,173.67661275318792,175.7935338090815,171.64871749027145,171.8465576171875,75604200
2024-03-19 00:00:00-04:00,AAPL,Apple Inc.,172.45991109697533,174.7054356079408,171.1640405724947,174.18115234375,55215200
2024-03-20 00:00:00-04:00,AAPL,Apple Inc.,173.82502584048726,176.7432098388672,173.2018149693641,176.7432098388672,53423100
2024-03-21 00:00:00-04:00,AAPL,Apple Inc.,175.14068113790177,175.57593855649498,168.99764365136926,169.5219268798828,106181300
2024-03-22 00:00:00-04:00,AAPL,Apple Inc.,169.90769220539175,171.18378897881232,168.22602844508845,170.42208862304688,71160100
2024-03-25 00:00:00-04:00,AAPL,Apple Inc.,168.73060430640257,170.08582558853854,167.62267196511613,169.00758361816406,54288300
2024-03-26 00:00:00-04:00,AAPL,Apple Inc.,168.16668772081567,169.5713723598813,167.7512188918725,167.87982177734375,57388400
2024-03-27 00:00:00-04:00,AAPL,Apple Inc.,168.57227437363676,171.72787530814264,168.27550660374618,171.4409942626953,60273300
2024-03-28 00:00:00-04:00,AAPL,Apple Inc.,169.89782982249778,170.37264922530974,168.67119667981044,169.6307373046875,65672700
2024-04-01 00:00:00-04:00,AAPL,Apple Inc.,169.34385933496506,169.40320986933065,167.65229363436822,168.1963653564453,46240500
2024-04-02 00:00:00-04:00,AAPL,Apple Inc.,167.25662806803024,167.51381877100314,166.41578850586058,167.0192108154297,49329500
2024-04-03 00:00:00-04:00,AAPL,Apple Inc.,166.9697540235435,168.83937157047524,166.7620271262386,167.8204803466797,47691700
2024-04-04 00:00:00-04:00,AAPL,Apple Inc.,168.45359969390546,170.06602673515292,166.9994659423828,166.9994659423828,53704400
2024-04-05 00:00:00-04:00,AAPL,Apple Inc.,167.7611226870966,168.5524984345705,167.12802510796487,167.75123596191406,42104800
2024-04-08 00:00:00-04:00,AAPL,Apple Inc.,167.20716991074772,167.37533481002382,166.4256959559663,166.6334228515625,37425500
2024-04-09 00:00:00-04:00,AAPL,Apple Inc.,166.88071513080217,168.2458378687617,166.53449863101693,167.8402557373047,42373800
2024-04-10 00:00:00-04:00,AAPL,Apple Inc.,166.97964653177021,167.2665125006067,165.30786924976792,165.97064208984375,49709300
2024-04-11 00:00:00-04:00,AAPL,Apple Inc.,166.5246149420751,173.56784300454478,166.3465633103838,173.15235900878906,91070300
2024-04-12 00:00:00-04:00,AAPL,Apple Inc.,172.38075949507746,176.43655077441642,172.33131077483722,174.6460723876953,101670900
2024-04-15 00:00:00-04:00,AAPL,Apple Inc.,173.46890241983837,174.72521085075485,170.63974431610336,170.82769775390625,73531800
2024-04-16 00:00:00-04:00,AAPL,Apple Inc.,169.8978273072319,171.88614579113815,166.45536027289515,167.5533905029297,73711200
2024-04-17 00:00:00-04:00,AAPL,Apple Inc.,167.780901063059,168.80967890645843,166.18826293945312,166.18826293945312,50901200
2024-04-18 00:00:00-04:00,AAPL,Apple Inc.,166.21793076697907,166.8213530127437,164.75389559967167,165.2386016845703,43122900
2024-04-19 00:00:00-04:00,AAPL,Apple Inc.,164.41761547732168,164.6055538581374,162.31058034320984,163.2206573486328,68149400
2024-04-22 00:00:00-04:00,AAPL,Apple Inc.,163.73503344203667,165.4562595890904,162.993121456103,164.05157470703125,48116400
2024-04-23 00:00:00-04:00,AAPL,Apple Inc.,163.56685559955991,165.24851961582092,163.14148491226467,165.10012817382812,49537800
2024-04-24 00:00:00-04:00,AAPL,Apple Inc.,164.74401450706145,167.47426013692973,164.41758653276062,167.19728088378906,48251800
2024-04-25 00:00:00-04:00,AAPL,Apple Inc.,167.7017887376114,168.7701438382538,166.33666581552853,168.0579071044922,50558300
2024-04-26 00:00:00-04:00,AAPL,Apple Inc.,168.04800546826704,169.49225225997063,167.35554224826544,167.47425842285156,44838400
2024-04-29 00:00:00-04:00,AAPL,Apple Inc.,171.50037962888564,174.13169791183088,171.23330216655395,171.6289825439453,68169400
2024-04-30 00:00:00-04:00,AAPL,Apple Inc.,171.46079655206535,173.10289859543835,168.1667057400835,168.49314880371094,65934800
2024-05-01 00:00:00-04:00,AAPL,Apple Inc.,167.75123767315736,170.84748833564953,167.28630498280754,167.47425842285156,50383100
2024-05-02 00:00:00-04:00,AAPL,Apple Inc.,170.64963546996492,171.54982559320527,169.04711048582428,171.16403198242188,94214900
2024-05-03 00:00:00-04:00,AAPL,Apple Inc.,184.637145231003,184.98337684032407,180.69018337477516,181.4024200439453,163224100
2024-05-06 00:00:00-04:00,AAPL,Apple Inc.,180.38352481626606,182.21356516877455,178.47433028646978,179.75042724609375,78569700
2024-05-07 00:00:00-04:00,AAPL,Apple Inc.,181.47164781905605,182.9060078076493,179.36462828599997,180.43296813964844,77305800
2024-05-08 00:00:00-04:00,AAPL,Apple Inc.,180.878116710922,181.09574539643793,179.49320552179933,180.76930236816406,45057100
2024-05-09 00:00:00-04:00,AAPL,Apple Inc.,180.5912561815798,182.66861565405213,180.14611203583203,182.57958984375,48983000
2024-05-10 00:00:00-04:00,AAPL,Apple Inc.,183.15411695720846,183.34232534295325,180.41028294678514,181.32159423828125,50759500
2024-05-13 00:00:00-04:00,AAPL,Apple Inc.,183.68902280376187,185.33335221774516,182.8767582325011,184.52108764648438,72044800
2024-05-14 00:00:00-04:00,AAPL,Apple Inc.,185.73944844741243,186.52199740854093,184.53096697721375,185.6602020263672,52393600
2024-05-15 00:00:00-04:00,AAPL,Apple Inc.,186.13568203158255,188.849800179078,185.6007724639543,187.9285888671875,70400000
2024-05-16 00:00:00-04:00,AAPL,Apple Inc.,188.67151097089564,189.29556710780693,187.86916171755817,188.04745483398438,52845200
2024-05-17 00:00:00-04:00,AAPL,Apple Inc.,187.72054713149117,189.00827490956243,187.39366134142406,188.0771484375,41282900
2024-05-20 00:00:00-04:00,AAPL,Apple Inc.,187.54228461702792,190.10782534306233,187.22529890901677,189.2361297607422,44361300
2024-05-21 00:00:00-04:00,AAPL,Apple Inc.,189.28565540299905,190.91016932460286,189.11726241831752,190.5337677001953,42309400
2024-05-22 00:00:00-04:00,AAPL,Apple Inc.,190.45451683728567,190.99932654838926,188.47340160760692,189.09744262695312,34648500
2024-05-23 00:00:00-04:00,AAPL,Apple Inc.,189.1766947549615,189.19651013997458,184.86777806929078,185.11541748046875,51005900
2024-05-24 00:00:00-04:00,AAPL,Apple Inc.,187.03712172304932,188.78049792280623,186.26447277204775,188.1861572265625,36327000
2024-05-28 00:00:00-04:00,AAPL,Apple Inc.,189.70169698060212,191.17763337385156,187.31446444482384,188.19606018066406,52280100
2024-05-29 00:00:00-04:00,AAPL,Apple Inc.,187.81962268312432,190.4346940804733,187.72056087959155,188.49319458007812,53068000
2024-05-30 00:00:00-04:00,AAPL,Apple Inc.,188.9587703074631,190.36536034504638,188.83000809203267,189.4837646484375,49889100
2024-05-31 00:00:00-04:00,AAPL,Apple Inc.,189.6323431713606,190.7516780595243,188.1167913020161,190.4346923828125,75158300
2024-06-03 00:00:00-04:00,AAPL,Apple Inc.,191.07855630297723,193.14883318833753,190.7021546904014,192.19789123535156,50080500
2024-06-04 00:00:00-04:00,AAPL,Apple Inc.,192.80214765697744,193.47573474401025,191.20734917579057,192.514892578125,47471400
2024-06-05 00:00:00-04:00,AAPL,Apple Inc.,193.5549597642067,195.04079624688396,193.02996541617088,194.02052307128906,54156800
2024-06-06 00:00:00-04:00,AAPL,Apple Inc.,193.84224299284628,194.64459232913165,192.33659102362645,192.64366149902344,41181800
2024-06-07 00:00:00-04:00,AAPL,Apple Inc.,192.8120142553044,195.08039942896673,192.3068353639325,195.03086853027344,53103900
2024-06-10 00:00:00-04:00,AAPL,Apple Inc.,195.04080033594326,195.43703247512377,190.33565137548777,191.29649353027344,97010200
2024-06-11 00:00:00-04:00,AAPL,Apple Inc.,191.82151547309627,205.20396127210728,191.80171519932296,205.1940460205078,172373300
2024-06-12 00:00:00-04:00,AAPL,Apple Inc.,205.41194501546696,218.12080209568063,204.94638168818946,211.05813598632812,198134300
2024-06-13 00:00:00-04:00,AAPL,Apple Inc.,212.71233505249734,214.7033502990969,209.60198493072278,212.21705627441406,97862700
2024-06-14 00:00:00-04:00,AAPL,Apple Inc.,211.83075578674166,213.13828400218216,209.3048308005582,210.4835968017578,70122700
2024-06-17 00:00:00-04:00,AAPL,Apple Inc.,211.35528688913016,216.88260054537645,210.71143044440285,214.62413024902344,93728300
2024-06-18 00:00:00-04:00,AAPL,Apple Inc.,215.5354294813442,216.5656178731208,210.98877362098574,212.26658630371094,79943300
2024-06-20 00:00:00-04:00,AAPL,Apple Inc.,211.90998899500866,212.2170745602359,206.87796947703916,207.7001190185547,86172500
2024-06-21 00:00:00-04:00,AAPL,Apple Inc.,208.40344951202738,209.88928617334648,205.1544212217866,205.5308380126953,241805100
