Date,Symbol,Daily_Return
2023-04-24 00:00:00-04:00,AAPL,0.0018785258186411191
2023-04-25 00:00:00-04:00,AAPL,-0.00943551699495171
2023-04-26 00:00:00-04:00,AAPL,-6.117008332195972e-05
2023-04-27 00:00:00-04:00,AAPL,0.02839535563772677
2023-04-28 00:00:00-04:00,AAPL,0.007540933278661344
2023-05-01 00:00:00-04:00,AAPL,-0.0005302589888357412
2023-05-02 00:00:00-04:00,AAPL,-0.006191557240060153
2023-05-03 00:00:00-04:00,AAPL,-0.006467242837202791
2023-05-04 00:00:00-04:00,AAPL,-0.009913482302592036
2023-05-05 00:00:00-04:00,AAPL,0.04692724031931239
2023-05-08 00:00:00-04:00,AAPL,-0.00040347820368935583
2023-05-09 00:00:00-04:00,AAPL,-0.009971257109525955
2023-05-10 00:00:00-04:00,AAPL,0.010420979437910427
2023-05-11 00:00:00-04:00,AAPL,0.0010946185172713285
2023-05-12 00:00:00-04:00,AAPL,-0.005417484285912932
2023-05-15 00:00:00-04:00,AAPL,-0.0028972738471185755
2023-05-16 00:00:00-04:00,AAPL,0.0
2023-05-17 00:00:00-04:00,AAPL,0.003603091017400084
2023-05-18 00:00:00-04:00,AAPL,0.013666085330823474
2023-05-19 00:00:00-04:00,AAPL,0.000628288573596425
2023-05-22 00:00:00-04:00,AAPL,-0.005480590496272364
2023-05-23 00:00:00-04:00,AAPL,-0.015154991605797363
2023-05-24 00:00:00-04:00,AAPL,0.0016320106615068664
2023-05-25 00:00:00-04:00,AAPL,0.006692327151079702
2023-05-26 00:00:00-04:00,AAPL,0.01410475619253937
2023-05-30 00:00:00-04:00,AAPL,0.010659448141197236
2023-05-31 00:00:00-04:00,AAPL,-0.00028203304511931204
2023-06-01 00:00:00-04:00,AAPL,0.016022668259334516
2023-06-02 00:00:00-04:00,AAPL,0.004775402831636466
2023-06-05 00:00:00-04:00,AAPL,-0.0075710051854089855
2023-06-06 00:00:00-04:00,AAPL,-0.0020603221128908666
2023-06-07 00:00:00-04:00,AAPL,-0.007756503798320047
2023-06-08 00:00:00-04:00,AAPL,0.015465323508838447
2023-06-09 00:00:00-04:00,AAPL,0.0021596590239563174
2023-06-12 00:00:00-04:00,AAPL,0.015638804671419537
2023-06-13 00:00:00-04:00,AAPL,-0.0026116225333775445
2023-06-14 00:00:00-04:00,AAPL,0.00349147840696884
2023-06-15 00:00:00-04:00,AAPL,0.011198360726812906
2023-06-16 00:00:00-04:00,AAPL,-0.005859740211301645
2023-06-20 00:00:00-04:00,AAPL,0.00048647231780729605
2023-06-21 00:00:00-04:00,AAPL,-0.005675038643983887
2023-06-22 00:00:00-04:00,AAPL,0.016525185452072044
2023-06-23 00:00:00-04:00,AAPL,-0.0017111671148511975
2023-06-26 00:00:00-04:00,AAPL,-0.007552974473652219
2023-06-27 00:00:00-04:00,AAPL,0.015058921708986928
2023-06-28 00:00:00-04:00,AAPL,0.006327821399373823
2023-06-29 00:00:00-04:00,AAPL,0.0017965454611512666
2023-06-30 00:00:00-04:00,AAPL,0.023102632105794996
2023-07-03 00:00:00-04:00,AAPL,-0.007784778979915141
2023-07-05 00:00:00-04:00,AAPL,-0.005871116418140976
2023-07-06 00:00:00-04:00,AAPL,0.0025083783933848025
2023-07-07 00:00:00-04:00,AAPL,-0.005891255318006605
2023-07-10 00:00:00-04:00,AAPL,-0.010855585666419976
2023-07-11 00:00:00-04:00,AAPL,-0.002810166157457772
2023-07-12 00:00:00-04:00,AAPL,0.008985580634205181
2023-07-13 00:00:00-04:00,AAPL,0.004057447469679065
2023-07-14 00:00:00-04:00,AAPL,0.000787306413202904
2023-07-17 00:00:00-04:00,AAPL,0.017305490875827
2023-07-18 00:00:00-04:00,AAPL,-0.0013401711759738477
2023-07-19 00:00:00-04:00,AAPL,0.007071639660207074
2023-07-20 00:00:00-04:00,AAPL,-0.010097443841441955
2023-07-21 00:00:00-04:00,AAPL,-0.006161704737241536
2023-07-24 00:00:00-04:00,AAPL,0.004220057800390142
2023-07-25 00:00:00-04:00,AAPL,0.0045137319695967015
2023-07-26 00:00:00-04:00,AAPL,0.004544877950383608
2023-07-27 00:00:00-04:00,AAPL,-0.0065808152908232165
2023-07-28 00:00:00-04:00,AAPL,0.013507854468973735
2023-07-31 00:00:00-04:00,AAPL,0.003166087742154877
2023-08-01 00:00:00-04:00,AAPL,-0.004276025468853972
2023-08-02 00:00:00-04:00,AAPL,-0.015490008683144985
2023-08-03 00:00:00-04:00,AAPL,-0.007321577508896171
2023-08-04 00:00:00-04:00,AAPL,-0.04802011947029072
2023-08-07 00:00:00-04:00,AAPL,-0.017253428753065347
2023-08-08 00:00:00-04:00,AAPL,0.005311406327779267
2023-08-09 00:00:00-04:00,AAPL,-0.008954434061938521
2023-08-10 00:00:00-04:00,AAPL,-0.0012346082434911976
2023-08-11 00:00:00-04:00,AAPL,0.00033779203740103014
2023-08-14 00:00:00-04:00,AAPL,0.009393049505226125
2023-08-15 00:00:00-04:00,AAPL,-0.011200309130944941
2023-08-16 00:00:00-04:00,AAPL,-0.004959049775609126
2023-08-17 00:00:00-04:00,AAPL,-0.014555226979332092
2023-08-18 00:00:00-04:00,AAPL,0.002816171088104058
2023-08-21 00:00:00-04:00,AAPL,0.007736570526919007
2023-08-22 00:00:00-04:00,AAPL,0.007904966611014697
2023-08-23 00:00:00-04:00,AAPL,0.021948879868292526
2023-08-24 00:00:00-04:00,AAPL,-0.026170390078794514
2023-08-25 00:00:00-04:00,AAPL,0.012643242174957603
2023-08-28 00:00:00-04:00,AAPL,0.008845994460906503
2023-08-29 00:00:00-04:00,AAPL,0.021810183990759624
2023-08-30 00:00:00-04:00,AAPL,0.019172289295066536
2023-08-31 00:00:00-04:00,AAPL,0.0011725176757431122
2023-09-01 00:00:00-04:00,AAPL,0.00846357071392978
2023-09-05 00:00:00-04:00,AAPL,0.0012665335647312759
2023-09-06 00:00:00-04:00,AAPL,-0.035793338109028516
2023-09-07 00:00:00-04:00,AAPL,-0.02924920856336055
2023-09-08 00:00:00-04:00,AAPL,0.0034915940187552064
2023-09-11 00:00:00-04:00,AAPL,0.0066224722964971505
2023-09-12 00:00:00-04:00,AAPL,-0.01706065792313405
2023-09-13 00:00:00-04:00,AAPL,-0.011854580421626237
2023-09-14 00:00:00-04:00,AAPL,0.008782323286259608
2023-09-15 00:00:00-04:00,AAPL,-0.004153876195780559
2023-09-18 00:00:00-04:00,AAPL,0.01691341769467325
2023-09-19 00:00:00-04:00,AAPL,0.006180677990639261
2023-09-20 00:00:00-04:00,AAPL,-0.01999209771200694
2023-09-21 00:00:00-04:00,AAPL,-0.008889407459199195
2023-09-22 00:00:00-04:00,AAPL,0.004944531512997008
2023-09-25 00:00:00-04:00,AAPL,0.007380172400444973
2023-09-26 00:00:00-04:00,AAPL,-0.023398266597936535
2023-09-27 00:00:00-04:00,AAPL,-0.00889768529777002
2023-09-28 00:00:00-04:00,AAPL,0.001525736850410464
2023-09-29 00:00:00-04:00,AAPL,0.0030463720285007767
2023-10-02 00:00:00-04:00,AAPL,0.01483566601021824
2023-10-03 00:00:00-04:00,AAPL,-0.007769876920428631
2023-10-04 00:00:00-04:00,AAPL,0.007308547025184575
2023-10-05 00:00:00-04:00,AAPL,0.007197990650368746
2023-10-06 00:00:00-04:00,AAPL,0.01475075051284569
2023-10-09 00:00:00-04:00,AAPL,0.008451076318296336
2023-10-10 00:00:00-04:00,AAPL,-0.0033523263065725617
2023-10-11 00:00:00-04:00,AAPL,0.007903975351442716
2023-10-12 00:00:00-04:00,AAPL,0.00506135878267977
2023-10-13 00:00:00-04:00,AAPL,-0.010292622891404646
2023-10-16 00:00:00-04:00,AAPL,-0.000726953448519474
2023-10-17 00:00:00-04:00,AAPL,-0.008784822471215925
2023-10-18 00:00:00-04:00,AAPL,-0.0073949946637974495
2023-10-19 00:00:00-04:00,AAPL,-0.002160761233860775
2023-10-20 00:00:00-04:00,AAPL,-0.014704421550784108
2023-10-23 00:00:00-04:00,AAPL,0.0006942686383979435
2023-10-24 00:00:00-04:00,AAPL,0.0025431703820459894
2023-10-25 00:00:00-04:00,AAPL,-0.013491450644144254
2023-10-26 00:00:00-04:00,AAPL,-0.024605518559778328
2023-10-27 00:00:00-04:00,AAPL,0.007969160485018056
2023-10-30 00:00:00-04:00,AAPL,0.012305205276138986
2023-10-31 00:00:00-04:00,AAPL,0.0028190398209240186
2023-11-01 00:00:00-04:00,AAPL,0.018738684924078264
2023-11-02 00:00:00-04:00,AAPL,0.020693200573127513
2023-11-03 00:00:00-04:00,AAPL,-0.005181182440067822
2023-11-06 00:00:00-05:00,AAPL,0.014605016701765727
2023-11-07 00:00:00-05:00,AAPL,0.014450780765311366
2023-11-08 00:00:00-05:00,AAPL,0.0058851328224889254
2023-11-09 00:00:00-05:00,AAPL,-0.0026245707104403104
2023-11-10 00:00:00-05:00,AAPL,0.023219874087910597
2023-11-13 00:00:00-05:00,AAPL,-0.008583557631215544
2023-11-14 00:00:00-05:00,AAPL,0.014285787116097515
2023-11-15 00:00:00-05:00,AAPL,0.0030409247245679616
2023-11-16 00:00:00-05:00,AAPL,0.009042048412652992
2023-11-17 00:00:00-05:00,AAPL,-0.00010534812711948671
2023-11-20 00:00:00-05:00,AAPL,0.00927820706279725
2023-11-21 00:00:00-05:00,AAPL,-0.0042309683065413495
2023-11-22 00:00:00-05:00,AAPL,0.0035145388209860684
2023-11-24 00:00:00-05:00,AAPL,-0.007004460194697915
2023-11-27 00:00:00-05:00,AAPL,-0.0009474860684018926
2023-11-28 00:00:00-05:00,AAPL,0.0032141239164558133
2023-11-29 00:00:00-05:00,AAPL,-0.005409661236888241
2023-11-30 00:00:00-05:00,AAPL,0.0030630279412808825
2023-12-01 00:00:00-05:00,AAPL,0.0067910025071094005
2023-12-04 00:00:00-05:00,AAPL,-0.009464595232522743
2023-12-05 00:00:00-05:00,AAPL,0.021063266931127478
2023-12-06 00:00:00-05:00,AAPL,-0.005687082008934752
2023-12-07 00:00:00-05:00,AAPL,0.010139436220780285
2023-12-08 00:00:00-05:00,AAPL,0.007412430743985787
2023-12-11 00:00:00-05:00,AAPL,-0.012927368251090643
2023-12-12 00:00:00-05:00,AAPL,0.007919965819608299
2023-12-13 00:00:00-05:00,AAPL,0.016691604232852653
2023-12-14 00:00:00-05:00,AAPL,0.0007576511176934364
2023-12-15 00:00:00-05:00,AAPL,-0.002725744128225016
2023-12-18 00:00:00-05:00,AAPL,-0.008503287955207606
2023-12-19 00:00:00-05:00,AAPL,0.0053600745993585
2023-12-20 00:00:00-05:00,AAPL,-0.010713813489896862
2023-12-21 00:00:00-05:00,AAPL,-0.0007699815483470651
2023-12-22 00:00:00-05:00,AAPL,-0.005547456837136422
2023-12-26 00:00:00-05:00,AAPL,-0.0028410165178162083
2023-12-27 00:00:00-05:00,AAPL,0.0005179474304959353
2023-12-28 00:00:00-05:00,AAPL,0.0022264847736397364
2023-12-29 00:00:00-05:00,AAPL,-0.005424514602921926
2024-01-02 00:00:00-05:00,AAPL,-0.0357865327222362
2024-01-03 00:00:00-05:00,AAPL,-0.007487542809373138
2024-01-04 00:00:00-05:00,AAPL,-0.012699958011887613
2024-01-05 00:00:00-05:00,AAPL,-0.0040132239072947495
2024-01-08 00:00:00-05:00,AAPL,0.02417500469277689
2024-01-09 00:00:00-05:00,AAPL,-0.0022634531635657984
2024-01-10 00:00:00-05:00,AAPL,0.005671470015663482
2024-01-11 00:00:00-05:00,AAPL,-0.0032225988884277967
2024-01-12 00:00:00-05:00,AAPL,0.0017782470651599436
2024-01-16 00:00:00-05:00,AAPL,-0.012317141087463956
2024-01-17 00:00:00-05:00,AAPL,-0.0051735886997403835
2024-01-18 00:00:00-05:00,AAPL,0.03257066017129806
2024-01-19 00:00:00-05:00,AAPL,0.015533001374419264
2024-01-22 00:00:00-05:00,AAPL,0.01216339934361943
2024-01-23 00:00:00-05:00,AAPL,0.006653084510527041
2024-01-24 00:00:00-05:00,AAPL,-0.0034837492691248695
2024-01-25 00:00:00-05:00,AAPL,-0.0016967857788896534
2024-01-26 00:00:00-05:00,AAPL,-0.009012672275704126
2024-01-29 00:00:00-05:00,AAPL,-0.003586132188116986
2024-01-30 00:00:00-05:00,AAPL,-0.019245650228333355
2024-01-31 00:00:00-05:00,AAPL,-0.01935768643782476
2024-02-01 00:00:00-05:00,AAPL,0.013340672693943567
2024-02-02 00:00:00-05:00,AAPL,-0.005405107849234203
2024-02-05 00:00:00-05:00,AAPL,0.00984662219290322
2024-02-06 00:00:00-05:00,AAPL,0.008631668725098018
2024-02-07 00:00:00-05:00,AAPL,0.0005814040295395451
2024-02-08 00:00:00-05:00,AAPL,-0.005754887426374977
2024-02-09 00:00:00-05:00,AAPL,0.004094041156271544
2024-02-12 00:00:00-05:00,AAPL,-0.009002119250778762
2024-02-13 00:00:00-05:00,AAPL,-0.011274403181526282
2024-02-14 00:00:00-05:00,AAPL,-0.0048096019982656335
2024-02-15 00:00:00-05:00,AAPL,-0.0015747626526944059
2024-02-16 00:00:00-05:00,AAPL,-0.0084303822297348
2024-02-20 00:00:00-05:00,AAPL,-0.004113707895095575
2024-02-21 00:00:00-05:00,AAPL,0.004185838698273825
2024-02-22 00:00:00-05:00,AAPL,0.01124371492605114
2024-02-23 00:00:00-05:00,AAPL,-0.010033911543855023
2024-02-26 00:00:00-05:00,AAPL,-0.007451425024821212
2024-02-27 00:00:00-05:00,AAPL,0.008114545182386301
2024-02-28 00:00:00-05:00,AAPL,-0.0066253837596634835
2024-02-29 00:00:00-05:00,AAPL,-0.003693121624742224
2024-03-01 00:00:00-05:00,AAPL,-0.006030523589233838
2024-03-04 00:00:00-05:00,AAPL,-0.025380985664995026
2024-03-05 00:00:00-05:00,AAPL,-0.028441000193364707
2024-03-06 00:00:00-05:00,AAPL,-0.005878361236455132
2024-03-07 00:00:00-05:00,AAPL,-0.0007094176053589196
2024-03-08 00:00:00-05:00,AAPL,0.010236629763479721
2024-03-11 00:00:00-04:00,AAPL,0.0118314476325585
2024-03-12 00:00:00-04:00,AAPL,0.0027785781783837837
2024-03-13 00:00:00-04:00,AAPL,-0.012122573688794436
2024-03-14 00:00:00-04:00,AAPL,0.010927301849700255
2024-03-15 00:00:00-04:00,AAPL,-0.0021963432618903322
2024-03-18 00:00:00-04:00,AAPL,0.006372361935360171
2024-03-19 00:00:00-04:00,AAPL,0.013584985942723726
2024-03-20 00:00:00-04:00,AAPL,0.014709243473686406
2024-03-21 00:00:00-04:00,AAPL,-0.04085757084731534
2024-03-22 00:00:00-04:00,AAPL,0.0053102723472311375
2024-03-25 00:00:00-04:00,AAPL,-0.008300455985181587
2024-03-26 00:00:00-04:00,AAPL,-0.006672578506579652
2024-03-27 00:00:00-04:00,AAPL,0.021212720542816532
2024-03-28 00:00:00-04:00,AAPL,-0.01055924414256948
2024-04-01 00:00:00-04:00,AAPL,-0.00845576008964355
2024-04-02 00:00:00-04:00,AAPL,-0.006998691907051491
2024-04-03 00:00:00-04:00,AAPL,0.0047973779096968094
2024-04-04 00:00:00-04:00,AAPL,-0.004892309544345164
2024-04-05 00:00:00-04:00,AAPL,0.004501814842648999
2024-04-08 00:00:00-04:00,AAPL,-0.006663607351271139
2024-04-09 00:00:00-04:00,AAPL,0.007242442576050001
2024-04-10 00:00:00-04:00,AAPL,-0.011139063698625495
2024-04-11 00:00:00-04:00,AAPL,0.04327072783409247
2024-04-12 00:00:00-04:00,AAPL,0.00862676182007105
2024-04-15 00:00:00-04:00,AAPL,-0.021863413947973864
2024-04-16 00:00:00-04:00,AAPL,-0.019167307184714377
2024-04-17 00:00:00-04:00,AAPL,-0.008147417578714844
2024-04-18 00:00:00-04:00,AAPL,-0.005714369660596574
2024-04-19 00:00:00-04:00,AAPL,-0.012212674061448214
2024-04-22 00:00:00-04:00,AAPL,0.005091042894406206
2024-04-23 00:00:00-04:00,AAPL,0.006391608667392745
2024-04-24 00:00:00-04:00,AAPL,0.01270230818811302
2024-04-25 00:00:00-04:00,AAPL,0.0051472784567125895
2024-04-26 00:00:00-04:00,AAPL,-0.0034728117581493967
2024-04-29 00:00:00-04:00,AAPL,0.024808044540281404
2024-04-30 00:00:00-04:00,AAPL,-0.01827082730997387
2024-05-01 00:00:00-04:00,AAPL,-0.006047163072268602
2024-05-02 00:00:00-04:00,AAPL,0.022031975857705444
2024-05-03 00:00:00-04:00,AAPL,0.05981623025713523
2024-05-06 00:00:00-04:00,AAPL,-0.009106784013646951
2024-05-07 00:00:00-04:00,AAPL,0.003797073460595657
2024-05-08 00:00:00-04:00,AAPL,0.001864124338099682
2024-05-09 00:00:00-04:00,AAPL,0.0100142670258494
2024-05-10 00:00:00-04:00,AAPL,-0.006890205336392841
2024-05-13 00:00:00-04:00,AAPL,0.017645493079199603
2024-05-14 00:00:00-04:00,AAPL,0.0061732733945081275
2024-05-15 00:00:00-04:00,AAPL,0.01221803198145599
2024-05-16 00:00:00-04:00,AAPL,0.0006325060360075074
2024-05-17 00:00:00-04:00,AAPL,0.00015814827118543207
2024-05-20 00:00:00-04:00,AAPL,0.006161939478787071
2024-05-21 00:00:00-04:00,AAPL,0.006857242566348232
2024-05-22 00:00:00-04:00,AAPL,-0.007538348434589448
2024-05-23 00:00:00-04:00,AAPL,-0.021058059226850667
2024-05-24 00:00:00-04:00,AAPL,0.016588161748486874
2024-05-28 00:00:00-04:00,AAPL,5.270426816195162e-05
2024-05-29 00:00:00-04:00,AAPL,0.0015788555782136893
2024-05-30 00:00:00-04:00,AAPL,0.005255203353978555
2024-05-31 00:00:00-04:00,AAPL,0.005018518267986272
2024-06-03 00:00:00-04:00,AAPL,0.009258811146630075
2024-06-04 00:00:00-04:00,AAPL,0.0016492693127221347
2024-06-05 00:00:00-04:00,AAPL,0.007820931934811481
2024-06-06 00:00:00-04:00,AAPL,-0.007096552515471699
2024-06-07 00:00:00-04:00,AAPL,0.012392066150160863
2024-06-10 00:00:00-04:00,AAPL,-0.019147685197681508
2024-06-11 00:00:00-04:00,AAPL,0.07264887521608365
2024-06-12 00:00:00-04:00,AAPL,0.028578422919254054
2024-06-13 00:00:00-04:00,AAPL,0.005491217984161745
2024-06-14 00:00:00-04:00,AAPL,-0.008168403790145162
2024-06-17 00:00:00-04:00,AAPL,0.019671453031925745
2024-06-18 00:00:00-04:00,AAPL,-0.010984524946881069
2024-06-20 00:00:00-04:00,AAPL,-0.021512817604241508
2024-06-21 00:00:00-04:00,AAPL,-0.010444513910137787
2024-06-24 00:00:00-04:00,AAPL,0.003132817101775265
2024-06-25 00:00:00-04:00,AAPL,0.004468147399944167
2024-06-26 00:00:00-04:00,AAPL,0.019993166933350848
2024-06-27 00:00:00-04:00,AAPL,0.003986032812733686
2024-06-28 00:00:00-04:00,AAPL,-0.0162541721317786
2024-07-01 00:00:00-04:00,AAPL,0.029104597524862497
2024-07-02 00:00:00-04:00,AAPL,0.016239943713221683
2024-07-03 00:00:00-04:00,AAPL,0.005811050030459564
2024-07-05 00:00:00-04:00,AAPL,0.02162037873643219
2024-07-08 00:00:00-04:00,AAPL,0.006538873760357999
2024-07-09 00:00:00-04:00,AAPL,0.003774857104064999
2024-07-10 00:00:00-04:00,AAPL,0.018803507812795717
2024-07-11 00:00:00-04:00,AAPL,-0.023220748188110596
2024-07-12 00:00:00-04:00,AAPL,0.013050790265213275
2024-07-15 00:00:00-04:00,AAPL,0.01674341058373141
2024-07-16 00:00:00-04:00,AAPL,0.001791794468523733
2024-07-17 00:00:00-04:00,AAPL,-0.02529589958025047
2024-07-18 00:00:00-04:00,AAPL,-0.02053492582267613
2024-07-19 00:00:00-04:00,AAPL,0.000579943811415573
2024-07-22 00:00:00-04:00,AAPL,-0.001560339562192925
2024-07-23 00:00:00-04:00,AAPL,0.004688334079724132
2024-07-24 00:00:00-04:00,AAPL,-0.02875426438911277
2024-07-25 00:00:00-04:00,AAPL,-0.004804538689710536
2024-07-26 00:00:00-04:00,AAPL,0.0021609424003672384
2024-07-29 00:00:00-04:00,AAPL,0.001284652651888596
2024-07-30 00:00:00-04:00,AAPL,0.002566008873672976
2024-07-31 00:00:00-04:00,AAPL,0.014990762031870108
2024-08-01 00:00:00-04:00,AAPL,-0.016750656594719193
2024-08-02 00:00:00-04:00,AAPL,0.006869405460209421
2024-08-05 00:00:00-04:00,AAPL,-0.04816694368750174
2024-08-06 00:00:00-04:00,AAPL,-0.009748387604441633
2024-08-07 00:00:00-04:00,AAPL,0.012498228062333805
2024-08-08 00:00:00-04:00,AAPL,0.01663338086559918
2024-08-09 00:00:00-04:00,AAPL,0.013735923887983947
2024-08-12 00:00:00-04:00,AAPL,0.00712994649476939
2024-08-13 00:00:00-04:00,AAPL,0.01719300928483758
2024-08-14 00:00:00-04:00,AAPL,0.0020337459838957184
2024-08-15 00:00:00-04:00,AAPL,0.013530580185465713
2024-08-16 00:00:00-04:00,AAPL,0.005918421787055372
2024-08-19 00:00:00-04:00,AAPL,-0.0007078235294317725
2024-08-20 00:00:00-04:00,AAPL,0.0027446823524859276
2024-08-21 00:00:00-04:00,AAPL,-0.0004856192113650293
2024-08-22 00:00:00-04:00,AAPL,-0.00825960554460703
2024-08-23 00:00:00-04:00,AAPL,0.01028800098240712
2024-08-26 00:00:00-04:00,AAPL,0.0014989630911454999
2024-08-27 00:00:00-04:00,AAPL,0.0037415618616429835
2024-08-28 00:00:00-04:00,AAPL,-0.006753552127936713
2024-08-29 00:00:00-04:00,AAPL,0.014570133705504418
2024-08-30 00:00:00-04:00,AAPL,-0.0034378589403147863
2024-09-03 00:00:00-04:00,AAPL,-0.02720522671033454
2024-09-04 00:00:00-04:00,AAPL,-0.008618736083091272
2024-09-05 00:00:00-04:00,AAPL,0.006927690949894316
2024-09-06 00:00:00-04:00,AAPL,-0.0070148792018372985
2024-09-09 00:00:00-04:00,AAPL,0.0004074805002673987
2024-09-10 00:00:00-04:00,AAPL,-0.003621324252801039
2024-09-11 00:00:00-04:00,AAPL,0.011585015569577584
2024-09-12 00:00:00-04:00,AAPL,0.0004940851102026578
2024-09-13 00:00:00-04:00,AAPL,-0.0012119482473855747
2024-09-16 00:00:00-04:00,AAPL,-0.02777537664944263
2024-09-17 00:00:00-04:00,AAPL,0.0021726079973596324
2024-09-18 00:00:00-04:00,AAPL,0.017989827309836892
2024-09-19 00:00:00-04:00,AAPL,0.037065552379127675
2024-09-20 00:00:00-04:00,AAPL,-0.002927435696079894
2024-09-23 00:00:00-04:00,AAPL,-0.007580953403246937
2024-09-24 00:00:00-04:00,AAPL,0.0039739617590086596
2024-09-25 00:00:00-04:00,AAPL,-0.0043982309358844285
2024-09-26 00:00:00-04:00,AAPL,0.005080235185349169
2024-09-27 00:00:00-04:00,AAPL,0.001186713809709028
2024-09-30 00:00:00-04:00,AAPL,0.022872078754435865
2024-10-01 00:00:00-04:00,AAPL,-0.029141635926272724
2024-10-02 00:00:00-04:00,AAPL,0.0025197397753966566
2024-10-03 00:00:00-04:00,AAPL,-0.004894646569364447
2024-10-04 00:00:00-04:00,AAPL,0.005007289242970003
